1,,rat,not equal to,≠,atomic,1,,1 = atoms
278,,r,causeᵖ,CAS,(causeᵖ=CAS) & (e=abstract space) & ((bCASc GVd) ≡ ((((dIe Ty) & (bSzTy)) → (cPx)) & (xANw) & (((dIe Ty) & (b~SzTy)) → (cPv)) & (vANu) & (wAFu))),4,,
279,,a,certain,,(b=certain) & (((cIAb) & (cTOd Tg)) ≡ ((e⇿(cIf)) & (dTKe Tg) & (h⇿(d~TKe Tk)) & (i⇿((jIGm) → (h~Pj))) & (kAg) & (dTKi))) & (f=reality) & (g=now) & (m=possible world),4,,
280,,ns,characteristic ,,(characteristic=property),4,,
281,,r,chronologically between,CBT,(chronologically between=CBT) & ((bCBTc d) ≡ (((bAc) & (dAb)) ⊻ ((bAd) & (cAb)))),4,,
282,,o,chronologically between,,E.g. 1912 is chronologically between 1910 and 1914 iff 1912 is after 1910 and 1914 is after 1912.,4,,
283,,ns,complex individual,,(complex individual=individual),4,,
284,,n,conceptⁿ,,(c=conceptⁿ) & ((bIGc) ≡ (zIGb)),4,,
285,,n,conceptᵃ,,(c=conceptᵃ) & ((bIGc) ≡ (yIAb)),,,
286,,na,concept phrase,,concept phrase: postponed,4,,
287,,o,concept phrase,,E.g. Walking home is a concept\phrase.,4,,
288,,ns,conceptᵖ,,(conceptᵖ=plan),4,p=plan,
289,,,conceptᵖ,,"E.g. The United States never did ratify the Treaty of Versailles nor join the League of Nations, which had initially been Wilsons concept. ",4,,
290,,as,concrete,,(concrete=particular),4,,
291,,o,concrete,,E.g. The North Pole is a concrete point iff the North Pole is a particular point.,4,,
292,,ns,condition,,(condition=property),4,,
293,,o,condition,,E.g. He is in a miserable condition.,4,,
294,,ns,conditionˢ,,(conditionˢ=situation),4,,
295,,o,conditionˢ,,"E.g. If the following condition is actual, i.e., there is a fire, run for the fire exit.",4,,
296,,o,conscious,,E.g. b is conscious of dogs iff b thinks about dogs.,4,,
297,,rs,conscious of,,(conscious of=TK),4,,
298,,r,contain,CT,(contain=CT) & ((bCTc) ≡ (cINb)),4,,
299,,a,contingently contradictory,,(b=contingently contradictory) & (c=contingent) & ((p∧qIAb) ≡ ((pIAc) & (qIAc) & (p∧q~IA⊤))),4,,
300,,a,contingently false,,(b=contingently false) & (c=abstract space) & ((pIAb) ≡ ((pIA⊤) & (¬pIA⊤) & (p~Ic))),4,,
301,,a,contingently true,,(b=contingently true) & (c=abstract space) & ((pIAb) ≡ ((pIA⊤) & (¬pIA⊤) & (pIc))),4,,
302,,rs,contrary of,,(contrary of=NEG),4,,
303,,as,contrasting ,,(contrasting=different),4,,
304,,a,conventionally necessary,,(b=conventionally necessary) & (d=people) & (e=strange) & (f=rude) & (v⇿u~Pα) & (x⇿(zIAe) ⊗ (zIAf)) & ((pIAb SsTt) ≡ (((mn dDSv SsTt) ⊻ (all dDSv SsTt)) & (uCRRp) & (yCRRp) & ((z~CAy SsTt) → ((mn dBx SsTt) ⊻ (all dBx SsTt))) & ((zCAy SsTt) → ((mn d~Bx SsTt) ⊻ (all d~Bx SsTt))))),4,,
305,,r,correspond,CRR,(correspond=CRR) & (b=abstract space) & (y⇿(xAIw) ⊗ (xIb) ⊗ (xPw)) & ((pCRRq) ≡ ((pHy) & (((pHz) & (z=~y)) → (qHz)))),4,,
306,,r,correspondˢ,CRS,(correspondsˢ to=CRS) & ((bCRSc) ≡ ((z⇿yIx) & (((bHw) & (w=~z)) → (cHw)))),4,,
307,,o,correspondˢ,,EXP: what this definition means is that c has every property that b has with the exception of existing in physical space. This definition is different than the above because it is just a correspondence between a physical thing and a non\physical thing.,4,,
308,,n,courage,,(b=courage) & ((cHb) ≡ (cIAd)) & (d=courageous),4,,
309,,na,courageous,,courageous: postponed,4,,
310,,na,dead,,dead: postponed,4,,
311,,aa,definite,,hard coded,,,
312,,as,definiteᵛ,,(definiteᵛ = certain),4,v=vague,
313,,n,definite description,,(c=definite description) & (d=property) & ((bIGc) ≡ ((bIGd) & (yIGb) & (only zHb))),4,,
314,,o,definite description,,EXP: a definite description is a set of properties that only one thing has at one moment in time.,4,,
315,,n,desirable relationship,,(c=desirable relationship) & (d=relationship) & (e=relation) & ((bIGc) ≡ ((bIGd) & (bHVz) & (z=DS) & (zIGe))),4,,
316,,a,different,,(c=different) & ((b d IA c) ≡ (b=~c)),4,,
317,,r,different from,DF,(is different from=DF) & ((bDFc) ≡ (b=~c)),4,,
318,,a,difficult,,(c=difficult) & (e=possible worlds) & (((bIAc) & (bTOd)) ≡ ((dTRYb) → (bP ~mn e))),4,,
319,,a,divine,,(b=divine) & (c=God) & ((dIAb) ≡ (d=c)),4,,
320,,a,divineˢ,,(c=divineˢ) & (d=God) & ((bIAc) ≡ (bSMLd)),4,s=similar,
321,,ns,duration ,,(duration=period),4,,
322,,r,during,DUR,(during=DUR) & ((pDURb) ≡ ((zIGb) & (yIGb) & (pTx) & (xAy) & (zAx))),4,,
323,,r,duringᵒ,DRG,(duringᵒ=DRG) & ((bDRGc) ≡ ((zIGc) & (yIGc) & (zTx) & (yTv) & (bTu) & (uAx) & (xAv))),4,o=object,
324,,r,duringᵗ,DR,(duringᵗ=DR) & ((bDRc) ≡ ((zIGc) & (yIGc) & (zAb) & (bAy))),4,t=temporal,
325,,r,earlier than,EAR,(earlier than=EAR) & ((bEARc) ≡ (cAb)),4,,
326,,ns,empty space,,(empty space=void),4,,
327,,rs,entails ,,(entails=⊢),4,,
328,,a,entire past,,(d=current present) & ((b=entire past) ≡ ((zIGb) → (dAz))),4,,
329,,ns,entity,,(entity=thing),4,,
330,,ns,entityⁿ,,(entityⁿ=objectⁿ),4,n=noun,
331,,n,epistemic possible world,,(b=epistemic possible world) & (f⇿d~Be) & (((cIGb) & (cTOd)) ≡ (fPc),4,,
332,,a,epistemically contingent,,(b=epistemically contingent) & (believe tentatively=BT) & ((pIAb TO c) ≡ (cBTp)),4,,
333,,a,epistemically impossible,,(b=epistemically impossible) & (e=possible world) & (r⇿(dIGe) ⊃ (d~Pe)) & (q⇿cBp) & ((pIA b TO c) ≡ ((cBr) & (bBp))),4,,
334,,a,epistemically necessary,,(b=epistemically necessary) & ((pIA b TO c) ≡ (cKNp)),4,,
335,,a,epistemically probable,,(b=epistemically probable) & (((pIAb) & (pTOc Td)) ≡ ((z⇿cBp Ty) & (x⇿c~Bp Ty) & (yAd) & (zANw) & (yANv) & (u⇿wAFv) & (cBu Td))),4,,
336,,o,epistemically probable,,EXP: In 'this letter is probably from Sally' the event is only probable due to the person's ignorance.  If they had more information such as opening the letter there would be no probability about.  What the definition does is the person believes that the probability that they will continue to believe p in the future is higher than the probability that they will not believe p in the future.,4,,
337,,ns,essenceᵃ,,(essenceᵃ=abstract essence),4,,
338,,ns,essenceⁿ,,(essenceⁿ=natural essence),4,n=natural,
339,,ns,essenceᵘ,,(essenceᵘ=unique essence),4,i=individual,
340,,n,event,,(b=event) & ((pIGb) ≡ (pOC)),4,,
341,,ra,exists,EX,(c=extant) & (EX=exists) & ((bEX) ≡ (bIAc)),4,,
342,,rs,exists as a sensation ,,(exists as a sensation=ES ),4,,
343,,r,exists divinely,ED,(exists divinely=ED) & (c=God) & ((bED) ≡ (bIGc)),4,,
344,,r,exists historically,EH,(exist historically=EH) & (c=current present) & ((bEH) ≡ ((bSzTy) & (cAy))),4,,
345,,r,exists in the imagination,EI,(exists in the imagination=EI) & ((bEI) ≡ (bAIz)),4,,
346,,r,exists intersubjectively,EIN,(exists intersubjectively=EIN) & ((bEIN) ≡ ((bAIy z) & (xAN2) & ((y=x) ⊻ (yAFx)))),4,,
347,,o,exists intersubjectively,,EXP: What this means is that something exists intersubjectively iff it exists in 2 or more imaginations.,4,,
348,,r,exists mentally,EM,(exists mentally=EM) & ((bEM) ≡ (bTKz)),4,,
349,,r,exists naturally,EXN,(exists naturally=EXN) & ((bEXN) ≡ (bSz)),4,,
350,,rs,exists physically ,,(exists physically=EXN ),4,,
351,,r,exists probabilistically,EP,(exists probabilistically=EP) & ((bEP) ≡ (bPz)),4,,
352,,r,exists sensationally,ES,(exists sensationally=ES) & ((bES) ≡ (bSSz)),4,,
353,,rs,existsᵃ,,(existsᵃ=EA),4,a=abstract,
354,,rs,existsⁱ,,(existsⁱ=EI),4,i=imaginary,
355,,rs,existsᵐ,,(existsᵐ=EM),4,m = mental,
356,,rs,existsⁿ,,(existsⁿ=EXN),4,n=natural,
357,,rs,existsᵖ,,(existsᵖ=EP),4,p=probability,
358,,rs,existsˢ,,(existsˢ=ES),4,s=sensation,
359,,r,existsᵛ,EXV,(exists variously=EXV) & (z=abstract space) & ((bEXV) ≡ ((bEX) & ((bIz) ⊻ (bSz) ⊻ (bSSz) ⊻ (bPz) ⊻ (bAIz)))),4,a=ambiguous,
360,,rs,existsᵛ,,(existsᵛ=EXV),4,v=various,
361,,r,experience,EXP,(experience=EXP) & ((bEXPc Td) ≡ ((c~SSz Ty) & (cSSz Td) & (bHWc Td) & (dSUTy))),4,,
362,,a,fake,,(c=putatively fake) & (((bIAc) & (bTKd) & (d⇿(b~IGe))) → (b~IGe)),4,,
363,,a,false.,,(c=false) & (d=absolutely false) & (e=putatively false) & (f=absolutely contradictory) & (g=putatively contradictory) & ((bIAc) ≡ ((bIAd) ⊻ (bIAe) ⊻ (bIAf) ⊻ (bIAg))),4,,
364,,n,familial part,,(c=familial part) & (((bIGc) & (bOFd)) ≡ (bIGd)),4,,
365,,o,familial part,,E.g. This tiger is part of the species tiger.,4,,
366,,ns,familial whole,,(familial whole=group),4,,
367,,ns,feature ,,(feature=property),4,,
368,,d,few ,,(few=~mn),4,,
369,,as,forbidden,,(forbidden=morally impossible),4,,
370,,as,forbiddenˡ,,(forbiddenˡ=legally impossible),4,,
371,,rs,fromᵇ,,(fromᵇ = born),4,,
372,,as,genuine,,(genuine=actual),4,,
373,,r,given,GV,(given=GV) & ((pGVq) ≡ (q⊃p)),4,,
374,,ra,go to,GO,postponed,4,,
375,,ra,go,GO,postponed,,,
376,,n,goal,,(c=goal) & (((bIGc) & (bFORd)) ≡ (dDSb)),4,,
377,,n,God,,(b=God) ≡ (((b~EX) & (z=~b)) → (z~EXN)),4,,
378,,ra,goes,GO,(GO=MOV),4,,
379,,r,greater than,GR,(greater than=GR) & ((bGRc) ≡ (bAFc)),4,,
380,,n,group,,(c=group) & ((bIGc) ≡ ((zIGb) & (zIAf) & (xIAe) & ((xIGb) ≡ (xIAw)))) & (e=general) & (f=particular),4,,
381,,n,groupᵉ,,(c=groupᵉ) & ((bIGc) ≡ ((zIGb) & (yIGb) & ((xIGb) ≡ (xH ~mn w)))),4,,
382,,o,groupᵉ,,"EXP: the point of this definition is that we have to distinguish between groups and kinds.  Members of groups have few properties in common, whereas members of kinds have many properties in common. E.g. Sometimes what characterizes a group is nothing more than all of its members occupied a certain space for a small period of time, such as 'there is a group of people over there'.  On the other hand, an enormous number of properties characterizes the kind called cats.",4,e = ephemeral,
383,,na,HA ... friend icm,,b and c have a friend in common: postponed,4,,
384,,na,HA ... propertyᵒ icm,,b and c have propertyᵒ in common: postponed,4,,
385,,ns,haecceity,,(haecceity=unique essence),4,,
386,,rs,happen ,,(happen=OC),4,,
387,,r,hasⁿ,HN,(hasⁿ=HN) & ((bHNc) ≡ ((bINd) & (bINe) & (eINUd))),4,,
388,,r,have ... in common,HC,(b cHCd icm) ≡ ((bHd) & (cHd)),4,,
389,,r,haveᵐ,HM,(haveᵐ=HM) & ((bHMc) ≡ (cIGb)),4,,
390,,r,hasᵐ,HM,(haveᵐ=HM) & ((bHMc) ≡ (cIGb)),,,
391,,o,haveᵐ,,E.g. A group hasᵐ members,4,,
392,,ra,have a baby,,postponed,4,,
393,,ra,have a feeling that,,postponed,4,,
394,,ra,have a friend,,postponed,4,,
395,,ra,have a moment,,postponed,4,,
396,,ra,have a name,,postponed,4,,
397,,ra,have a permit,,postponed,4,,
398,,ra,have a person,,postponed,4,,
399,,ra,have a plan,,postponed,4,,
400,,ra,have a question,,postponed,4,,
401,,ra,have a requirement,,postponed,4,,
402,,ra,have an experience,,postponed,4,,
403,,ra,have an idea,,postponed,4,,
404,,ra,have difficulty,,postponed,4,,
405,,ra,have fun,,postponed,4,,
406,,ra,have sex,,postponed,4,,
407,,ra,have space left,,postponed,4,,
408,,ra,have time,,postponed,4,,
409,,ra,have trouble,,postponed,4,,
410,,r,haveᵍ,HG,(hasᵍ=HG) & (d=member) & ((bHGc) ≡ (cIGb)),4,,
411,,o,haveᵍ,,E.g. This group hasᵍ 4 members.,4,,
412,,rs,haveᵒ ,,(haveᵒ=own),4,o = own,
413,,ra,haveʷ,HW,(c=body) &  (((bHWz) & (zIGc)) ≡ (zSy)),4,,
414,,r,haveʷ ... in common,HWC,(b cHWCd icm) ≡ ((bHWd) & (cHWd)),4,,
415,,rs,hence ,,(hence=⊢),4,,
416,,a,hirsute,,(c=hirsute) & (d=hairs) & ((bIAc SeTf) ≡ (bHW mn dSeTf)),4,,
417,,a,historical,,(c=historical) & (d=current present) & ((bIAc) ≡ ((bTz) & (dAz) & (b~Td))),4,,
418,,n,human law,,(c=human law) & (d=person) & ((bIGc) ≡ ((z⇿bPα) & (yIGd) & (yTRYz))),4,,
419,,n,hypothetical material object,,(c=hypothetical material object) & ((bIGc) ≡ ((bSz) ⊻ (b~Sd))),4,,
420,,o,hypothetical material object,,"EXP: A tachyon is a hypothetical material object that might exist in space but we're not sure.  Because we're not sure, it has a disjunctive status which hopefully one day will be eliminated.",4,,
421,,r,identify,,(identify=IDT) & ((bIDTc) ≡ ((cHd) & (cIAe) & (bTNKf) & (dIGg))) & (f ⇿ cHd) & (d=individual essence) & (e=particular),,,
422,,aa,indefinite,,postponed,4,,
423,,a,indefiniteᵃ,,(b=indefinite) & (((cIAb) & (cIGd)) ≡ (((eIGd) → ((fPg) & (¬fPh))) & (f ⇿ (c⇒i) & (e=i)) ,4,,
424,,rs,identical,,is identical to==,4,,
425,,n,identical with 0,,(c=identical with 0) & ((bIGc) ≡ (b=0)),4,,
426,,ns,identification,,(identification=definite description),4,,
427,,o,identification,,E.g. The 16th president is an identification of Lincoln iff the 16th president is a definite description of Lincoln.,4,,
428,,n,imagination,,(c=imagination) & ((bIGc) ≡ (zAIb)),4,,
429,,rs,implies ,,(implies=⊢),4,,
430,,ratso,in,IN,postponed,4,,
431,,o,in,,EXP: this is only a partian definition.  It is defined with → since it is too complicated to define it with ≡,4,,
432,,r,inᵇ,INB,((bINBc) ≡ (bIGc)) & (bIGd) & (d=moment),,,
433,,r,inᵇ,,E.g. That moment occurred inᵇ 1978.,,,
434,,r,inᶜ,INC,(bINCc) ≡ ((bIGd) & (cIGd) & ((eIGb) → (eIGc))) & (d=period),,,
435,,r,inᶜ,,E.g. January exists inᶜ winter.,,,
436,,rs,inᵃ ,,(inᵃ=DUR),4,a = at,
437,,o,inᵃ ,,"E.g. Carter was president inᵃ 1978, that is to say, he was president at every point in time during 1978.",4,,
438,,r,inᶜ,INC,(in) & ((bINCc) → ((zSc) & (dIGc) & (eIGc) & (fIGc) & (gIGc) & (hIGc) & (iIGc) & (jIGc) & (kIGc) & (hLFi) & (hABj) & (dFRh) & (eFRi) & (iABk) & (eABg) & (dLFe) & (dABf) & (fFRj) & (hLFb) & (hABb) & (bLFi) & (iABb) & (bLFk) & (bABk) & (jLFb) & (bABj))),4,,
439,,aa,indefinite,,postponed,4,,
440,,a,indefiniteᵃ,,(b=indefinite) & ((cIAb) & (cIGd)) ≡ (((eIGd) → ((fPg) & (f~Ph))) & (f ⇿ (e⇒i) & (c=i)),,,
441,,a,indeterminate,,(b=indeterminate) & (((pIAb) & ((p=q) ⊻ (p=r))) ≡ ((qANz) & (rANy) & (xANw) & (pANv) & (wAFy) & (zAFw) & ((vAFw) ⊻ (wAFv)))),4,,
442,,o,indeterminate,,E.g. It is indeterminate whether this patch is gray or black.,4,,
443,,a,indexical,,(b=indexical) & (h=particular) & ((bIGc) ≡ ((bRFd) & (eHVd) & (bRFf) & (gHVf) & (d≠f) & (dIAh) & (fIAh)) ,4,,
444,,aa,individual,,postponed,,,
445,,n,individualᵖ,,(b=individual) & ((cIGb) ≡ (((dIGe) → (d~IGc)) & (bHf) & (d~Hf))) & (e=thing),4,,
446,,ns,individual essence,,(individual essence=unique essence),4,,
447,,as,individualᵖ,,(individualᵖ=particular),4,,
448,,o,individualᵖ,,E.g. I saw an individual car drive by iff I saw a particular car drive by.,4,,
449,,r,infer,INF,(infer=INF) & ((bINFc d) ≡ ((z⇿¬c ∧ d) & (y⇿zIA⊥) & (bBy))),4,,
450,,a,infinite,,(c=infinite) & (((bIAc) & (bPCPc)) ≡ ((zIGc) → ((yAFz) & (zAFx)) ⊻ ((yAz) & (zAx)) ⊻ ((yLFz) & (zLFx)) ⊻ ((yABz) & (zABx)) ⊻ ((yFRz) & (zFRx)))),4,,
451,,a,infinite,,(c=infinite) & ((bIAc) ≡ ((zIGb) → ((yAFz) & (zAFx)) ⊻ ((yAz) & (zAx)) ⊻ ((yLFz) & (zLFx)) ⊻ ((yABz) & (zABx)) ⊻ ((yFRz) & (zFRx)))),4,,
452,,r,inᵍ,ING,(c=relationship) & (inᵍ=ING) & ((bINGp) ≡ (((bAWz) ⊻ (zAWb)) & (pHWb) & (pIGc))),4,,
453,,o,inᵍ,,E.g. red isᵉ inᵍ p and p isᵇ this is red iff b (exists) atʷ z and p has z.,4,,
454,,r,inⁿ,INN,(inⁿ=INN) & ((bINNc) ≡ ((dSb) & (bIGc))),4,,
455,,r,inᵐ ,INM,(inᵐ=INM) & ((bINMc) ≡ ((bSy) & (yIGc))),4,,
456,,r,inᵒ,INO,(inᵒ=INO) & ((bINOc) ≡ ((bSd) & (cSe) & (dINe)),,,
457,,rs,inˢ,INP,(inˢ = isᵍ),4,s = set,
458,,o,inˢ,,E.g. Obama is inˢ the Democratic Party,4,m=member,
459,,rs,inside,,(inside = INM),4,,
460,,ns,instance,,(instance = member),4,,
461,,rs,instantiate,,(instantiate=IG),4,,
462,,o,instantiate,,E.g. Obama instantiates president iff Obama isᵍ a president.,4,,
463,,rs,inᵗ ,,(inᵗ=during),4,t = time,
464,,o,inᵗ ,,E.g. I drank Coke inᵗ September means I did not drink coke at every point in time in September just part of the time.,4,,
465,,n,integer,,(c=integer) & ((bIGc) ≡ ((yAFb) & (bAFx))),4,,
466,,ns,interval ,,(interval=period),4,,
467,,rs,inᵘ,,(inᵘ=DR),4,,
468,,r,inᵘ,,(bINUc) → ((zIGc) & (bSz)),4,,
469,,r,inᵛ,INV,(inᵛ=INV) & (c=state) & ((bINV c | d) ≡ (bHd)),4,,
470,,r,is instantiated by,INSP,(instantiated by=INSP) & ((bINSPc) ≡ (cIGb)),4,,
471,,o,is instantiated by,,E.g. President in 2015 is instantiated by Obama.,4,,
472,,l,isᵇ,,(isᵇ=⇿),4,b=biconditional,
473,,o,isᵇ,,E.g. p isᵇ Dogs exist.,4,,
474,,r,isⁱ ,,(isⁱ = ≡),4,i = iff,
475,,o,isⁱ ,,"E.g. ""To be isⁱ to be the value of a variable"" reduces to something exists iff something is the value of a variable and isⁱ is synonymous with iff.",4,,
476,,ns,item,,(item=thing),4,,
477,,ns,itemⁿ,,(itemⁿ=objectⁿ),4,n=noun,
478,,n,kind,,(c=kind) & ((bIGc) ≡ ((zIGb) & (yIGb) & ((xIGb) → (xH mn w)))),4,,
479,,ns,kind,,(kind=type),4,,
480,,r,know absolutely,KNA,(know absolutely=KNA) & (c=abstract space) & ((bKNAp) ≡ (pIc)),4,,
481,,r,know putatively,,EXP: what this means is that one knows something putatively iff they believe p and they believe that it is not probable that they will one day not believe p.,4,,
482,,r,know putatively,,(know putatively=KN) & ((bKNc) ≡ ((bTKd) ≡ (bTKe))) & (f⇿cIg) & (g=reality) & (d⇿b will always TKf),,,
483,,r,know putatively,KN,(know putatively=KN) & (r⇿(cIGd) ⊃ (q~Pc)) & (q⇿b~Bp) & ((bKNp) ≡ ((bBr) & (bBp)),4,,
484,,r,later than,LAT,(later than=LAT) & ((bLATc) ≡ (bAc)),4,,
485,,r,left ofᵃ,LEF,(left ofᵃ=LEF) & ((bLEFc) ≡ ((bSz) & (zLFc))),4,,
486,,r,left ofᵐ,LFT,(left ofᵐ=LFT) & ((bLFTc) ≡ ((bSz) & (cSy) & (zLFy))),4,,
487,,a,legally contingent,,(b=legally contingent) & (d=authorities) & (punish=PNS) & ((pIAb SsTt) ≡ (((mn dDSv SsTt) ⊻ (all dDSv SsTt)) & (v⇿u~Pα) & (uCRRp) & (x⇿tPNSz) & ((z~CAp SsTt) → ((mn d~DSx SsTt) ⊻ (all d~DSx SsTt))) & ((zCAp SsTt) → ((mn d~DSx SsTt) ⊻ (all d~DSx SsTt))))),4,,
488,,a,legally impossible,,(b=legally impossible) & (d=authorities) & (punish=PNS) & ((pIAb SsTt) ≡ (((mn dDSv SsTt) ⊻ (all dDSv SsTt)) & (v⇿u~Pα) & (uCRRp) & (x⇿tPNSz) & ((zCAp SsTt) → ((mn dDSx SsTt) ⊻ (all dDSx SsTt))) & ((z~CAp SsTt) → ((mn d~DSx SsTt) ⊻ (all d~DSx SsTt))))),4,,
489,,a,legally necessary,,(b=legally necessary) & (d=authorities) & (punish=PNS) & ((pIAb SsTt) ≡ (((mn dDSv SsTt) ⊻ (all dDSv SsTt)) & (v⇿u~Pα) & (uCRRp) & (x⇿tPNSz) & ((z~CAp SsTt) → ((mn d~DSx SsTt) ⊻ (all d~DSx SsTt))) & ((zCAp SsTt) → ((mn dDSx SsTt) ⊻ (all dDSx SsTt))))),4,,
490,,r,lesser than,LSS,(lesser than=LSS) & ((bLSSc) ≡ (cAFb)),4,,
491,,r,lie,LI,(lies about=LI) & ((bLIpᶜ) ≡ ((bSTTpᶜ) & (b~Bp) & (z⇿cBp) & (bDSz))),4,,
492,,n,locative molecular relationship,,(c=locative molecular relationship) & (d=subject) & (e=molecular relationship) & (f=alethic space relation) & ((bIGc) ≡ ((zIGd) & (zIGe) & (yIGf) & (bHz) & (bHy))),4,,
493,,ns,logical space,,(logical space=abstract space),4,,
494,,a,logically contingent,,(b=logically contingent) & ((pIAb) ≡ ((pIA⊤) & (¬pIA⊤))),4,,
495,,a,logically impossible,,(b=logically impossible) & ((pIAb) ≡ ((p~IA⊤) & (¬pIA⊤))),4,,
496,,a,logically necessary,,(b=logically necessary) & ((pIAb) ≡ ((pIA⊤) & (¬p~IA⊤))),4,,
497,,a,logically possible,,(b=logically possible) & (c=logically necessary) & (d=logically contingent) & ((pIAb) ≡ ((pIAc) ⊻ (pIAd))),4,,
498,,as,logically true,,(logically true=logically necessary),4,,
499,,n,lower class,,(d=lower) & (c=class) & (f=natural essence) & (((bIGc) & (bIAd) & (eIGb)) ≡ (((zIGe) ≡ (zHy)) & (yIGf) & (((xIGe) & (α~IGx)) → (xSw)))),4,,
500,,r,make,MK,(bMKc) ≡ (b⊃c),4,,
501,,r,make sense,MK,(make=MK) & (c=senseᵃ) & (d=grammatical) & ((bMKc) ≡ ((bIAd) & (bIA⊤))),4,a=arbitrary,
502,,a,many,,(z=many) & (y=2) & ((bIAz) ≡ ((bANy) ⊻ ((bANc) & (cAFy)))),4,,
503,,ns,mass energy ,,(mass energy=matter),4,,
504,,a,material,,(z=material) & (y=matter) & ((bIAz) ≡ (bIGy)),4,,
505,,n,material part,,(c=material part) & (e=sentient being) & (((bIGc) & (bOFd)) ≡ ((bSz) & (dHWb) & (dIGe))),4,,
506,,n,material whole,,(c=material whole) & (e=material part) & (((bIGc) & (bOFd)) ≡ ((dIGe) & (bHWd))),4,,
507,,n,material concept,,(b=material concept) & (((cIGb) & (dIGc)) ≡ ((dHWe) & (eSf))),,,
508,,a,materialᶜ,,(b=materialᶜ) & (((cIAb) & (cIGe)) ≡ ((dIGc) & (dHWf) & (fSg))) & (e=conceptⁿ),4,c = concept,
509,,a,materialᵃ,,(b=materialᵃ) & (((cIAb) & (cIGe)) ≡ ((dIAc) & (dHWf) & (fSg))) & (e=conceptᵃ),,a = (concept is an adjective),
510,,r,materialize,MTL,(materialize=MTL) & (bMTL Tc) ≡ ((b~EXN Td) & (bEXN Tc) & (cAd)),4,,
511,,a,materialᵐ,,(z=materialᵐ) & (((bIAz) & (cIGb)) ≡ (cSd)),4,m = matter,
512,,ns,materialⁿ ,,(materialⁿ=matter),4,n = noun,
